student_id,week,day,date,status
STU0120,12,Mon,2025-03-18,Present
STU0120,12,Tue,2025-03-19,Present
STU0120,12,Wed,2025-03-20,Present
STU0120,12,Thu,2025-03-21,Absent
STU0120,12,Fri,2025-03-22,Present
STU0121,1,Mon,2024-12-31,Present
STU0121,1,Tue,2025-01-01,Present
STU0121,1,Wed,2025-01-02,Absent
STU0121,1,Thu,2025-01-03,Present
STU0121,1,Fri,2025-01-04,Late
STU0121,2,Mon,2025-01-07,Present
STU0121,2,Tue,2025-01-08,Present
STU0121,2,Wed,2025-01-09,Absent
STU0121,2,Thu,2025-01-10,Present
STU0121,2,Fri,2025-01-11,Present
STU0121,3,Mon,2025-01-14,Present
STU0121,3,Tue,2025-01-15,Present
STU0121,3,Wed,2025-01-16,Present
STU0121,3,Thu,2025-01-17,Present
STU0121,3,Fri,2025-01-18,Absent
STU0121,4,Mon,2025-01-21,Late
STU0121,4,Tue,2025-01-22,Absent
STU0121,4,Wed,2025-01-23,Present
STU0121,4,Thu,2025-01-24,Present
STU0121,4,Fri,2025-01-25,Present
STU0121,5,Mon,2025-01-28,Present
STU0121,5,Tue,2025-01-29,Present
STU0121,5,Wed,2025-01-30,Excused
STU0121,5,Thu,2025-01-31,Present
STU0121,5,Fri,2025-02-01,Present
STU0121,6,Mon,2025-02-04,Present
STU0121,6,Tue,2025-02-05,Present
STU0121,6,Wed,2025-02-06,Absent
STU0121,6,Thu,2025-02-07,Present
STU0121,6,Fri,2025-02-08,Present
STU0121,7,Mon,2025-02-11,Present
STU0121,7,Tue,2025-02-12,Present
STU0121,7,Wed,2025-02-13,Absent
STU0121,7,Thu,2025-02-14,Present
STU0121,7,Fri,2025-02-15,Present
STU0121,8,Mon,2025-02-18,Absent
STU0121,8,Tue,2025-02-19,Present
STU0121,8,Wed,2025-02-20,Excused
STU0121,8,Thu,2025-02-21,Present
STU0121,8,Fri,2025-02-22,Present
STU0121,9,Mon,2025-02-25,Present
STU0121,9,Tue,2025-02-26,Late
STU0121,9,Wed,2025-02-27,Present
STU0121,9,Thu,2025-02-28,Absent
STU0121,9,Fri,2025-03-01,Present
STU0121,10,Mon,2025-03-04,Present
STU0121,10,Tue,2025-03-05,Late
STU0121,10,Wed,2025-03-06,Present
STU0121,10,Thu,2025-03-07,Present
STU0121,10,Fri,2025-03-08,Absent
STU0121,11,Mon,2025-03-11,Present
STU0121,11,Tue,2025-03-12,Absent
STU0121,11,Wed,2025-03-13,Present
STU0121,11,Thu,2025-03-14,Present
STU0121,11,Fri,2025-03-15,Excused
STU0121,12,Mon,2025-03-18,Late
STU0121,12,Tue,2025-03-19,Present
STU0121,12,Wed,2025-03-20,Present
STU0121,12,Thu,2025-03-21,Absent
STU0121,12,Fri,2025-03-22,Present
STU0122,1,Mon,2024-12-31,Late
STU0122,1,Tue,2025-01-01,Present
STU0122,1,Wed,2025-01-02,Excused
STU0122,1,Thu,2025-01-03,Present
STU0122,1,Fri,2025-01-04,Present
STU0122,2,Mon,2025-01-07,Late
STU0122,2,Tue,2025-01-08,Present
STU0122,2,Wed,2025-01-09,Present
STU0122,2,Thu,2025-01-10,Present
STU0122,2,Fri,2025-01-11,Absent
STU0122,3,Mon,2025-01-14,Present
STU0122,3,Tue,2025-01-15,Absent
STU0122,3,Wed,2025-01-16,Present
STU0122,3,Thu,2025-01-17,Present
STU0122,3,Fri,2025-01-18,Present
STU0122,4,Mon,2025-01-21,Present
STU0122,4,Tue,2025-01-22,Absent
STU0122,4,Wed,2025-01-23,Present
STU0122,4,Thu,2025-01-24,Present
STU0122,4,Fri,2025-01-25,Present
STU0122,5,Mon,2025-01-28,Present
STU0122,5,Tue,2025-01-29,Absent
STU0122,5,Wed,2025-01-30,Present
STU0122,5,Thu,2025-01-31,Present
STU0122,5,Fri,2025-02-01,Present
STU0122,6,Mon,2025-02-04,Present
STU0122,6,Tue,2025-02-05,Excused
STU0122,6,Wed,2025-02-06,Present
STU0122,6,Thu,2025-02-07,Present
STU0122,6,Fri,2025-02-08,Present
STU0122,7,Mon,2025-02-11,Present
STU0122,7,Tue,2025-02-12,Present
STU0122,7,Wed,2025-02-13,Present
STU0122,7,Thu,2025-02-14,Excused
STU0122,7,Fri,2025-02-15,Present
STU0122,8,Mon,2025-02-18,Present
STU0122,8,Tue,2025-02-19,Absent
STU0122,8,Wed,2025-02-20,Absent
STU0122,8,Thu,2025-02-21,Present
STU0122,8,Fri,2025-02-22,Present
STU0122,9,Mon,2025-02-25,Absent
STU0122,9,Tue,2025-02-26,Present
STU0122,9,Wed,2025-02-27,Absent
STU0122,9,Thu,2025-02-28,Present
STU0122,9,Fri,2025-03-01,Present
STU0122,10,Mon,2025-03-04,Present
STU0122,10,Tue,2025-03-05,Absent
STU0122,10,Wed,2025-03-06,Excused
STU0122,10,Thu,2025-03-07,Present
STU0122,10,Fri,2025-03-08,Present
STU0122,11,Mon,2025-03-11,Present
STU0122,11,Tue,2025-03-12,Absent
STU0122,11,Wed,2025-03-13,Present
STU0122,11,Thu,2025-03-14,Absent
STU0122,11,Fri,2025-03-15,Late
STU0122,12,Mon,2025-03-18,Absent
STU0122,12,Tue,2025-03-19,Present
STU0122,12,Wed,2025-03-20,Present
STU0122,12,Thu,2025-03-21,Absent
STU0122,12,Fri,2025-03-22,Present
STU0123,1,Mon,2024-12-31,Present
STU0123,1,Tue,2025-01-01,Present
STU0123,1,Wed,2025-01-02,Absent
STU0123,1,Thu,2025-01-03,Present
STU0123,1,Fri,2025-01-04,Absent
STU0123,2,Mon,2025-01-07,Present
STU0123,2,Tue,2025-01-08,Late
STU0123,2,Wed,2025-01-09,Present
STU0123,2,Thu,2025-01-10,Absent
STU0123,2,Fri,2025-01-11,Excused
STU0123,3,Mon,2025-01-14,Present
STU0123,3,Tue,2025-01-15,Absent
STU0123,3,Wed,2025-01-16,Absent
STU0123,3,Thu,2025-01-17,Present
STU0123,3,Fri,2025-01-18,Present
STU0123,4,Mon,2025-01-21,Excused
STU0123,4,Tue,2025-01-22,Absent
STU0123,4,Wed,2025-01-23,Present
STU0123,4,Thu,2025-01-24,Present
STU0123,4,Fri,2025-01-25,Present
STU0123,5,Mon,2025-01-28,Present
STU0123,5,Tue,2025-01-29,Absent
STU0123,5,Wed,2025-01-30,Present
STU0123,5,Thu,2025-01-31,Present
STU0123,5,Fri,2025-02-01,Absent
STU0123,6,Mon,2025-02-04,Absent
STU0123,6,Tue,2025-02-05,Present
STU0123,6,Wed,2025-02-06,Present
STU0123,6,Thu,2025-02-07,Absent
STU0123,6,Fri,2025-02-08,Present
STU0123,7,Mon,2025-02-11,Absent
STU0123,7,Tue,2025-02-12,Present
STU0123,7,Wed,2025-02-13,Absent
STU0123,7,Thu,2025-02-14,Present
STU0123,7,Fri,2025-02-15,Present
STU0123,8,Mon,2025-02-18,Present
STU0123,8,Tue,2025-02-19,Present
STU0123,8,Wed,2025-02-20,Present
STU0123,8,Thu,2025-02-21,Late
STU0123,8,Fri,2025-02-22,Absent
STU0123,9,Mon,2025-02-25,Absent
STU0123,9,Tue,2025-02-26,Absent
STU0123,9,Wed,2025-02-27,Present
STU0123,9,Thu,2025-02-28,Late
STU0123,9,Fri,2025-03-01,Present
STU0123,10,Mon,2025-03-04,Present
STU0123,10,Tue,2025-03-05,Late
STU0123,10,Wed,2025-03-06,Absent
STU0123,10,Thu,2025-03-07,Excused
STU0123,10,Fri,2025-03-08,Present
STU0123,11,Mon,2025-03-11,Present
STU0123,11,Tue,2025-03-12,Absent
STU0123,11,Wed,2025-03-13,Late
STU0123,11,Thu,2025-03-14,Late
STU0123,11,Fri,2025-03-15,Absent
STU0123,12,Mon,2025-03-18,Present
STU0123,12,Tue,2025-03-19,Present
STU0123,12,Wed,2025-03-20,Absent
STU0123,12,Thu,2025-03-21,Present
STU0123,12,Fri,2025-03-22,Present
STU0124,1,Mon,2024-12-31,Present
STU0124,1,Tue,2025-01-01,Absent
STU0124,1,Wed,2025-01-02,Present
STU0124,1,Thu,2025-01-03,Present
STU0124,1,Fri,2025-01-04,Present
STU0124,2,Mon,2025-01-07,Late
STU0124,2,Tue,2025-01-08,Present
STU0124,2,Wed,2025-01-09,Present
STU0124,2,Thu,2025-01-10,Present
STU0124,2,Fri,2025-01-11,Present
STU0124,3,Mon,2025-01-14,Present
STU0124,3,Tue,2025-01-15,Absent
STU0124,3,Wed,2025-01-16,Present
STU0124,3,Thu,2025-01-17,Present
STU0124,3,Fri,2025-01-18,Present
STU0124,4,Mon,2025-01-21,Present
STU0124,4,Tue,2025-01-22,Present
STU0124,4,Wed,2025-01-23,Present
STU0124,4,Thu,2025-01-24,Absent
STU0124,4,Fri,2025-01-25,Present
STU0124,5,Mon,2025-01-28,Present
STU0124,5,Tue,2025-01-29,Present
STU0124,5,Wed,2025-01-30,Late
STU0124,5,Thu,2025-01-31,Absent
STU0124,5,Fri,2025-02-01,Present
STU0124,6,Mon,2025-02-04,Present
STU0124,6,Tue,2025-02-05,Late
STU0124,6,Wed,2025-02-06,Present
STU0124,6,Thu,2025-02-07,Present
STU0124,6,Fri,2025-02-08,Excused
STU0124,7,Mon,2025-02-11,Present
STU0124,7,Tue,2025-02-12,Present
STU0124,7,Wed,2025-02-13,Present
STU0124,7,Thu,2025-02-14,Present
STU0124,7,Fri,2025-02-15,Present
STU0124,8,Mon,2025-02-18,Late
STU0124,8,Tue,2025-02-19,Present
STU0124,8,Wed,2025-02-20,Present
STU0124,8,Thu,2025-02-21,Absent
STU0124,8,Fri,2025-02-22,Late
STU0124,9,Mon,2025-02-25,Absent
STU0124,9,Tue,2025-02-26,Present
STU0124,9,Wed,2025-02-27,Present
STU0124,9,Thu,2025-02-28,Present
STU0124,9,Fri,2025-03-01,Present
STU0124,10,Mon,2025-03-04,Present
STU0124,10,Tue,2025-03-05,Absent
STU0124,10,Wed,2025-03-06,Present
STU0124,10,Thu,2025-03-07,Present
STU0124,10,Fri,2025-03-08,Present
STU0124,11,Mon,2025-03-11,Present
STU0124,11,Tue,2025-03-12,Excused
STU0124,11,Wed,2025-03-13,Present
STU0124,11,Thu,2025-03-14,Present
STU0124,11,Fri,2025-03-15,Late
STU0124,12,Mon,2025-03-18,Present
STU0124,12,Tue,2025-03-19,Present
STU0124,12,Wed,2025-03-20,Present
STU0124,12,Thu,2025-03-21,Present
STU0124,12,Fri,2025-03-22,Present
STU0125,1,Mon,2024-12-31,Present
STU0125,1,Tue,2025-01-01,Present
STU0125,1,Wed,2025-01-02,Present
STU0125,1,Thu,2025-01-03,Present
STU0125,1,Fri,2025-01-04,Present
STU0125,2,Mon,2025-01-07,Present
STU0125,2,Tue,2025-01-08,Present
STU0125,2,Wed,2025-01-09,Present
STU0125,2,Thu,2025-01-10,Present
STU0125,2,Fri,2025-01-11,Present
STU0125,3,Mon,2025-01-14,Present
STU0125,3,Tue,2025-01-15,Present
STU0125,3,Wed,2025-01-16,Present
STU0125,3,Thu,2025-01-17,Present
STU0125,3,Fri,2025-01-18,Late
STU0125,4,Mon,2025-01-21,Present
STU0125,4,Tue,2025-01-22,Present
STU0125,4,Wed,2025-01-23,Present
STU0125,4,Thu,2025-01-24,Present
STU0125,4,Fri,2025-01-25,Present
STU0125,5,Mon,2025-01-28,Present
STU0125,5,Tue,2025-01-29,Present
STU0125,5,Wed,2025-01-30,Present
STU0125,5,Thu,2025-01-31,Present
STU0125,5,Fri,2025-02-01,Present
STU0125,6,Mon,2025-02-04,Present
STU0125,6,Tue,2025-02-05,Present
STU0125,6,Wed,2025-02-06,Present
STU0125,6,Thu,2025-02-07,Late
STU0125,6,Fri,2025-02-08,Present
STU0125,7,Mon,2025-02-11,Present
STU0125,7,Tue,2025-02-12,Present
STU0125,7,Wed,2025-02-13,Present
STU0125,7,Thu,2025-02-14,Present
STU0125,7,Fri,2025-02-15,Absent
STU0125,8,Mon,2025-02-18,Late
STU0125,8,Tue,2025-02-19,Present
STU0125,8,Wed,2025-02-20,Present
STU0125,8,Thu,2025-02-21,Present
STU0125,8,Fri,2025-02-22,Present
STU0125,9,Mon,2025-02-25,Present
STU0125,9,Tue,2025-02-26,Present
STU0125,9,Wed,2025-02-27,Present
STU0125,9,Thu,2025-02-28,Present
STU0125,9,Fri,2025-03-01,Present
STU0125,10,Mon,2025-03-04,Present
STU0125,10,Tue,2025-03-05,Present
STU0125,10,Wed,2025-03-06,Present
STU0125,10,Thu,2025-03-07,Present
STU0125,10,Fri,2025-03-08,Present
STU0125,11,Mon,2025-03-11,Present
STU0125,11,Tue,2025-03-12,Present
STU0125,11,Wed,2025-03-13,Present
STU0125,11,Thu,2025-03-14,Present
STU0125,11,Fri,2025-03-15,Present
STU0125,12,Mon,2025-03-18,Present
STU0125,12,Tue,2025-03-19,Present
STU0125,12,Wed,2025-03-20,Present
STU0125,12,Thu,2025-03-21,Present
STU0125,12,Fri,2025-03-22,Present
STU0126,1,Mon,2024-12-31,Absent
STU0126,1,Tue,2025-01-01,Absent
STU0126,1,Wed,2025-01-02,Present
STU0126,1,Thu,2025-01-03,Present
STU0126,1,Fri,2025-01-04,Late
STU0126,2,Mon,2025-01-07,Absent
STU0126,2,Tue,2025-01-08,Present
STU0126,2,Wed,2025-01-09,Present
STU0126,2,Thu,2025-01-10,Absent
STU0126,2,Fri,2025-01-11,Present
STU0126,3,Mon,2025-01-14,Present
STU0126,3,Tue,2025-01-15,Absent
STU0126,3,Wed,2025-01-16,Present
STU0126,3,Thu,2025-01-17,Present
STU0126,3,Fri,2025-01-18,Present
STU0126,4,Mon,2025-01-21,Present
STU0126,4,Tue,2025-01-22,Late
STU0126,4,Wed,2025-01-23,Present
STU0126,4,Thu,2025-01-24,Absent
STU0126,4,Fri,2025-01-25,Present
STU0126,5,Mon,2025-01-28,Present
STU0126,5,Tue,2025-01-29,Late
STU0126,5,Wed,2025-01-30,Absent
STU0126,5,Thu,2025-01-31,Present
STU0126,5,Fri,2025-02-01,Present
STU0126,6,Mon,2025-02-04,Present
STU0126,6,Tue,2025-02-05,Present
STU0126,6,Wed,2025-02-06,Present
STU0126,6,Thu,2025-02-07,Present
STU0126,6,Fri,2025-02-08,Absent
STU0126,7,Mon,2025-02-11,Present
STU0126,7,Tue,2025-02-12,Present
STU0126,7,Wed,2025-02-13,Present
STU0126,7,Thu,2025-02-14,Absent
STU0126,7,Fri,2025-02-15,Present
STU0126,8,Mon,2025-02-18,Late
STU0126,8,Tue,2025-02-19,Present
STU0126,8,Wed,2025-02-20,Absent
STU0126,8,Thu,2025-02-21,Present
STU0126,8,Fri,2025-02-22,Late
STU0126,9,Mon,2025-02-25,Absent
STU0126,9,Tue,2025-02-26,Present
STU0126,9,Wed,2025-02-27,Present
STU0126,9,Thu,2025-02-28,Present
STU0126,9,Fri,2025-03-01,Present
STU0126,10,Mon,2025-03-04,Present
STU0126,10,Tue,2025-03-05,Absent
STU0126,10,Wed,2025-03-06,Present
STU0126,10,Thu,2025-03-07,Present
STU0126,10,Fri,2025-03-08,Present
STU0126,11,Mon,2025-03-11,Present
STU0126,11,Tue,2025-03-12,Present
STU0126,11,Wed,2025-03-13,Present
STU0126,11,Thu,2025-03-14,Present
STU0126,11,Fri,2025-03-15,Absent
STU0126,12,Mon,2025-03-18,Present
STU0126,12,Tue,2025-03-19,Present
STU0126,12,Wed,2025-03-20,Present
STU0126,12,Thu,2025-03-21,Excused
STU0126,12,Fri,2025-03-22,Present
STU0127,1,Mon,2024-12-31,Late
STU0127,1,Tue,2025-01-01,Present
STU0127,1,Wed,2025-01-02,Excused
STU0127,1,Thu,2025-01-03,Absent
STU0127,1,Fri,2025-01-04,Absent
STU0127,2,Mon,2025-01-07,Absent
STU0127,2,Tue,2025-01-08,Absent
STU0127,2,Wed,2025-01-09,Present
STU0127,2,Thu,2025-01-10,Present
STU0127,2,Fri,2025-01-11,Absent
STU0127,3,Mon,2025-01-14,Absent
STU0127,3,Tue,2025-01-15,Present
STU0127,3,Wed,2025-01-16,Present
STU0127,3,Thu,2025-01-17,Absent
STU0127,3,Fri,2025-01-18,Absent
STU0127,4,Mon,2025-01-21,Absent
STU0127,4,Tue,2025-01-22,Absent
STU0127,4,Wed,2025-01-23,Present
STU0127,4,Thu,2025-01-24,Present
STU0127,4,Fri,2025-01-25,Absent
STU0127,5,Mon,2025-01-28,Present
STU0127,5,Tue,2025-01-29,Excused
STU0127,5,Wed,2025-01-30,Excused
STU0127,5,Thu,2025-01-31,Absent
STU0127,5,Fri,2025-02-01,Present
STU0127,6,Mon,2025-02-04,Absent
STU0127,6,Tue,2025-02-05,Present
STU0127,6,Wed,2025-02-06,Absent
STU0127,6,Thu,2025-02-07,Absent
STU0127,6,Fri,2025-02-08,Present
STU0127,7,Mon,2025-02-11,Excused
STU0127,7,Tue,2025-02-12,Excused
STU0127,7,Wed,2025-02-13,Present
STU0127,7,Thu,2025-02-14,Present
STU0127,7,Fri,2025-02-15,Absent
STU0127,8,Mon,2025-02-18,Absent
STU0127,8,Tue,2025-02-19,Excused
STU0127,8,Wed,2025-02-20,Present
STU0127,8,Thu,2025-02-21,Absent
STU0127,8,Fri,2025-02-22,Present
STU0127,9,Mon,2025-02-25,Present
STU0127,9,Tue,2025-02-26,Absent
STU0127,9,Wed,2025-02-27,Absent
STU0127,9,Thu,2025-02-28,Present
STU0127,9,Fri,2025-03-01,Absent
STU0127,10,Mon,2025-03-04,Excused
STU0127,10,Tue,2025-03-05,Present
STU0127,10,Wed,2025-03-06,Present
STU0127,10,Thu,2025-03-07,Absent
STU0127,10,Fri,2025-03-08,Absent
STU0127,11,Mon,2025-03-11,Present
STU0127,11,Tue,2025-03-12,Present
STU0127,11,Wed,2025-03-13,Absent
STU0127,11,Thu,2025-03-14,Absent
STU0127,11,Fri,2025-03-15,Absent
STU0127,12,Mon,2025-03-18,Excused
STU0127,12,Tue,2025-03-19,Present
STU0127,12,Wed,2025-03-20,Absent
STU0127,12,Thu,2025-03-21,Present
STU0127,12,Fri,2025-03-22,Absent
STU0128,1,Mon,2024-12-31,Present
STU0128,1,Tue,2025-01-01,Present
STU0128,1,Wed,2025-01-02,Present
STU0128,1,Thu,2025-01-03,Excused
STU0128,1,Fri,2025-01-04,Present
STU0128,2,Mon,2025-01-07,Present
STU0128,2,Tue,2025-01-08,Present
STU0128,2,Wed,2025-01-09,Present
STU0128,2,Thu,2025-01-10,Present
STU0128,2,Fri,2025-01-11,Excused
STU0128,3,Mon,2025-01-14,Absent
STU0128,3,Tue,2025-01-15,Present
STU0128,3,Wed,2025-01-16,Present
STU0128,3,Thu,2025-01-17,Present
STU0128,3,Fri,2025-01-18,Present
STU0128,4,Mon,2025-01-21,Late
STU0128,4,Tue,2025-01-22,Present
STU0128,4,Wed,2025-01-23,Absent
STU0128,4,Thu,2025-01-24,Present
STU0128,4,Fri,2025-01-25,Present
STU0128,5,Mon,2025-01-28,Present
STU0128,5,Tue,2025-01-29,Present
STU0128,5,Wed,2025-01-30,Absent
STU0128,5,Thu,2025-01-31,Present
STU0128,5,Fri,2025-02-01,Present
STU0128,6,Mon,2025-02-04,Present
STU0128,6,Tue,2025-02-05,Late
STU0128,6,Wed,2025-02-06,Present
STU0128,6,Thu,2025-02-07,Present
STU0128,6,Fri,2025-02-08,Absent
STU0128,7,Mon,2025-02-11,Absent
STU0128,7,Tue,2025-02-12,Present
STU0128,7,Wed,2025-02-13,Late
STU0128,7,Thu,2025-02-14,Present
STU0128,7,Fri,2025-02-15,Absent
STU0128,8,Mon,2025-02-18,Present
STU0128,8,Tue,2025-02-19,Present
STU0128,8,Wed,2025-02-20,Absent
STU0128,8,Thu,2025-02-21,Present
STU0128,8,Fri,2025-02-22,Present
STU0128,9,Mon,2025-02-25,Present
STU0128,9,Tue,2025-02-26,Present
STU0128,9,Wed,2025-02-27,Late
STU0128,9,Thu,2025-02-28,Absent
STU0128,9,Fri,2025-03-01,Present
STU0128,10,Mon,2025-03-04,Present
STU0128,10,Tue,2025-03-05,Present
STU0128,10,Wed,2025-03-06,Present
STU0128,10,Thu,2025-03-07,Present
STU0128,10,Fri,2025-03-08,Absent
STU0128,11,Mon,2025-03-11,Present
STU0128,11,Tue,2025-03-12,Present
STU0128,11,Wed,2025-03-13,Present
STU0128,11,Thu,2025-03-14,Excused
STU0128,11,Fri,2025-03-15,Absent
STU0128,12,Mon,2025-03-18,Present
STU0128,12,Tue,2025-03-19,Present
STU0128,12,Wed,2025-03-20,Absent
STU0128,12,Thu,2025-03-21,Present
STU0128,12,Fri,2025-03-22,Present
STU0129,1,Mon,2024-12-31,Present
STU0129,1,Tue,2025-01-01,Present
STU0129,1,Wed,2025-01-02,Present
STU0129,1,Thu,2025-01-03,Late
STU0129,1,Fri,2025-01-04,Present
STU0129,2,Mon,2025-01-07,Present
STU0129,2,Tue,2025-01-08,Present
STU0129,2,Wed,2025-01-09,Excused
STU0129,2,Thu,2025-01-10,Present
STU0129,2,Fri,2025-01-11,Present
STU0129,3,Mon,2025-01-14,Absent
STU0129,3,Tue,2025-01-15,Present
STU0129,3,Wed,2025-01-16,Present
STU0129,3,Thu,2025-01-17,Present
STU0129,3,Fri,2025-01-18,Late
STU0129,4,Mon,2025-01-21,Late
STU0129,4,Tue,2025-01-22,Present
STU0129,4,Wed,2025-01-23,Excused
STU0129,4,Thu,2025-01-24,Present
STU0129,4,Fri,2025-01-25,Present
STU0129,5,Mon,2025-01-28,Present
STU0129,5,Tue,2025-01-29,Present
STU0129,5,Wed,2025-01-30,Present
STU0129,5,Thu,2025-01-31,Absent
STU0129,5,Fri,2025-02-01,Present
STU0129,6,Mon,2025-02-04,Present
STU0129,6,Tue,2025-02-05,Present
STU0129,6,Wed,2025-02-06,Absent
STU0129,6,Thu,2025-02-07,Present
STU0129,6,Fri,2025-02-08,Present
STU0129,7,Mon,2025-02-11,Present
STU0129,7,Tue,2025-02-12,Present
STU0129,7,Wed,2025-02-13,Absent
STU0129,7,Thu,2025-02-14,Present
STU0129,7,Fri,2025-02-15,Absent
STU0129,8,Mon,2025-02-18,Present
STU0129,8,Tue,2025-02-19,Present
STU0129,8,Wed,2025-02-20,Present
STU0129,8,Thu,2025-02-21,Present
STU0129,8,Fri,2025-02-22,Present
STU0129,9,Mon,2025-02-25,Excused
STU0129,9,Tue,2025-02-26,Present
STU0129,9,Wed,2025-02-27,Late
STU0129,9,Thu,2025-02-28,Present
STU0129,9,Fri,2025-03-01,Late
STU0129,10,Mon,2025-03-04,Late
STU0129,10,Tue,2025-03-05,Present
STU0129,10,Wed,2025-03-06,Present
STU0129,10,Thu,2025-03-07,Excused
STU0129,10,Fri,2025-03-08,Present
STU0129,11,Mon,2025-03-11,Present
STU0129,11,Tue,2025-03-12,Absent
STU0129,11,Wed,2025-03-13,Present
STU0129,11,Thu,2025-03-14,Late
STU0129,11,Fri,2025-03-15,Present
STU0129,12,Mon,2025-03-18,Late
STU0129,12,Tue,2025-03-19,Present
STU0129,12,Wed,2025-03-20,Present
STU0129,12,Thu,2025-03-21,Absent
STU0129,12,Fri,2025-03-22,Present
STU0130,1,Mon,2024-12-31,Present
STU0130,1,Tue,2025-01-01,Present
STU0130,1,Wed,2025-01-02,Present
STU0130,1,Thu,2025-01-03,Present
STU0130,1,Fri,2025-01-04,Absent
STU0130,2,Mon,2025-01-07,Present
STU0130,2,Tue,2025-01-08,Present
STU0130,2,Wed,2025-01-09,Absent
STU0130,2,Thu,2025-01-10,Late
STU0130,2,Fri,2025-01-11,Present
STU0130,3,Mon,2025-01-14,Present
STU0130,3,Tue,2025-01-15,Present
STU0130,3,Wed,2025-01-16,Present
STU0130,3,Thu,2025-01-17,Present
STU0130,3,Fri,2025-01-18,Late
STU0130,4,Mon,2025-01-21,Present
STU0130,4,Tue,2025-01-22,Present
STU0130,4,Wed,2025-01-23,Present
STU0130,4,Thu,2025-01-24,Present
STU0130,4,Fri,2025-01-25,Absent
STU0130,5,Mon,2025-01-28,Present
STU0130,5,Tue,2025-01-29,Present
STU0130,5,Wed,2025-01-30,Present
STU0130,5,Thu,2025-01-31,Present
STU0130,5,Fri,2025-02-01,Late
STU0130,6,Mon,2025-02-04,Present
STU0130,6,Tue,2025-02-05,Present
STU0130,6,Wed,2025-02-06,Late
STU0130,6,Thu,2025-02-07,Present
STU0130,6,Fri,2025-02-08,Present
STU0130,7,Mon,2025-02-11,Present
STU0130,7,Tue,2025-02-12,Present
STU0130,7,Wed,2025-02-13,Present
STU0130,7,Thu,2025-02-14,Present
STU0130,7,Fri,2025-02-15,Present
STU0130,8,Mon,2025-02-18,Absent
STU0130,8,Tue,2025-02-19,Late
STU0130,8,Wed,2025-02-20,Present
STU0130,8,Thu,2025-02-21,Present
STU0130,8,Fri,2025-02-22,Present
STU0130,9,Mon,2025-02-25,Present
STU0130,9,Tue,2025-02-26,Present
STU0130,9,Wed,2025-02-27,Present
STU0130,9,Thu,2025-02-28,Absent
STU0130,9,Fri,2025-03-01,Present
STU0130,10,Mon,2025-03-04,Absent
STU0130,10,Tue,2025-03-05,Present
STU0130,10,Wed,2025-03-06,Present
STU0130,10,Thu,2025-03-07,Late
STU0130,10,Fri,2025-03-08,Present
STU0130,11,Mon,2025-03-11,Present
STU0130,11,Tue,2025-03-12,Present
STU0130,11,Wed,2025-03-13,Present
STU0130,11,Thu,2025-03-14,Late
STU0130,11,Fri,2025-03-15,Present
STU0130,12,Mon,2025-03-18,Present
STU0130,12,Tue,2025-03-19,Present
STU0130,12,Wed,2025-03-20,Present
STU0130,12,Thu,2025-03-21,Present
STU0130,12,Fri,2025-03-22,Late
STU0131,1,Mon,2024-12-31,Late
STU0131,1,Tue,2025-01-01,Present
STU0131,1,Wed,2025-01-02,Present
STU0131,1,Thu,2025-01-03,Absent
STU0131,1,Fri,2025-01-04,Present
STU0131,2,Mon,2025-01-07,Present
STU0131,2,Tue,2025-01-08,Present
STU0131,2,Wed,2025-01-09,Present
STU0131,2,Thu,2025-01-10,Present
STU0131,2,Fri,2025-01-11,Present
STU0131,3,Mon,2025-01-14,Present
STU0131,3,Tue,2025-01-15,Present
STU0131,3,Wed,2025-01-16,Present
STU0131,3,Thu,2025-01-17,Present
STU0131,3,Fri,2025-01-18,Present
STU0131,4,Mon,2025-01-21,Present
STU0131,4,Tue,2025-01-22,Present
STU0131,4,Wed,2025-01-23,Excused
STU0131,4,Thu,2025-01-24,Present
STU0131,4,Fri,2025-01-25,Present
STU0131,5,Mon,2025-01-28,Present
STU0131,5,Tue,2025-01-29,Present
STU0131,5,Wed,2025-01-30,Present
STU0131,5,Thu,2025-01-31,Present
STU0131,5,Fri,2025-02-01,Present
STU0131,6,Mon,2025-02-04,Absent
STU0131,6,Tue,2025-02-05,Present
STU0131,6,Wed,2025-02-06,Present
STU0131,6,Thu,2025-02-07,Present
STU0131,6,Fri,2025-02-08,Present
STU0131,7,Mon,2025-02-11,Absent
STU0131,7,Tue,2025-02-12,Present
STU0131,7,Wed,2025-02-13,Present
STU0131,7,Thu,2025-02-14,Present
STU0131,7,Fri,2025-02-15,Present
STU0131,8,Mon,2025-02-18,Present
STU0131,8,Tue,2025-02-19,Present
STU0131,8,Wed,2025-02-20,Absent
STU0131,8,Thu,2025-02-21,Present
STU0131,8,Fri,2025-02-22,Present
STU0131,9,Mon,2025-02-25,Present
STU0131,9,Tue,2025-02-26,Absent
STU0131,9,Wed,2025-02-27,Present
STU0131,9,Thu,2025-02-28,Present
STU0131,9,Fri,2025-03-01,Present
STU0131,10,Mon,2025-03-04,Present
STU0131,10,Tue,2025-03-05,Present
STU0131,10,Wed,2025-03-06,Present
STU0131,10,Thu,2025-03-07,Absent
STU0131,10,Fri,2025-03-08,Late
STU0131,11,Mon,2025-03-11,Present
STU0131,11,Tue,2025-03-12,Present
STU0131,11,Wed,2025-03-13,Absent
